════════════════════════════════════════════════════════════════
  DSL-driven training loop
  arch=rcc_bowtie (folder: architectures/rcc_bowtie)
  steps=10000 batch=32 seq_len=1024 d_sem=384
  ckpt_dir=/workspace/brian/lfs_checkpoints
════════════════════════════════════════════════════════════════

▶ launch attempt 1 @ 12:09:34Z
[train_dsl] preset rcc_bowtie_30m_p4: d_model=384 depth=4 heads=6 vocab=50257 lr=0.0003 warmup=300 min_ratio=0.1 wd=0.05
[train_dsl] DSL-LM (full N8 cortex): vocab=50257 d_model=384 depth=4 heads=6 ctx=1024
[train_dsl] training config: loss_clip=True(f=3.0), opt=adamw, lr=0.0003, grad_accum=1, label_smooth=0.05
[train_dsl] DSL-LM parameters: 51.2M
[train_dsl] mixed precision: bf16
BRIANHarness:
  vocab_size = 50257
  d_sem      = 384
  parameters = 51,231,885
  circuit populations = 0
  sink population = 
  loss clipping = True (factor=3.0)
  optimizer = adamw (lr=0.0003)
[train_dsl] device=cuda, warmup=300/10000
[data:text] using FineWeb-Edu-10BT (HuggingFaceFW/fineweb-edu:sample-10BT)
[data:chat] using OpenHermes-2.5 (teknium/OpenHermes-2.5)
step   940 | loss 5.8829 | lm 5.8829 | ppl 358.8 | gnorm 1.220 | lr 2.97e-04 | 110604 tok/s | Φ 0.768 | λ₁ 0.352 | ign 0.55 | mesoLG 0.49 | troph 4/4 μ2.86 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.705 θ=0.131 γ=0.163]
step   960 | loss 5.7796 | lm 5.7796 | ppl 323.6 | gnorm 1.533 | lr 2.97e-04 | 110481 tok/s | Φ 0.770 | λ₁ 0.352 | ign 0.58 | mesoLG 0.48 | troph 4/4 μ2.90 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.533 θ=0.267 γ=0.200]
step   980 | loss 5.8647 | lm 5.8647 | ppl 352.4 | gnorm 1.333 | lr 2.97e-04 | 110780 tok/s | Φ 0.768 | λ₁ 0.352 | ign 0.55 | mesoLG 0.50 | troph 4/4 μ2.91 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.554 θ=0.221 γ=0.225]
step  1000 | loss 5.6303 | lm 5.6303 | ppl 278.8 | gnorm 1.231 | lr 2.97e-04 | 110774 tok/s | Φ 0.765 | λ₁ 0.352 | ign 0.57 | mesoLG 0.49 | troph 4/4 μ2.97 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.541 θ=0.226 γ=0.233]
[train_dsl] saved checkpoint /workspace/brian/lfs_checkpoints/dsl_arch_step1000.pt
step  1020 | loss 5.7123 | lm 5.7123 | ppl 302.6 | gnorm 1.247 | lr 2.96e-04 | 101191 tok/s | Φ 0.773 | λ₁ 0.352 | ign 0.60 | mesoLG 0.50 | troph 4/4 μ2.95 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.542 θ=0.235 γ=0.223]
step  1040 | loss 5.4837 | lm 5.4837 | ppl 240.7 | gnorm 1.425 | lr 2.96e-04 | 109108 tok/s | Φ 0.802 | λ₁ 0.352 | ign 0.61 | mesoLG 0.50 | troph 4/4 μ2.94 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.592 θ=0.225 γ=0.183]
step  1060 | loss 5.6389 | lm 5.6389 | ppl 281.2 | gnorm 1.199 | lr 2.96e-04 | 110400 tok/s | Φ 0.774 | λ₁ 0.352 | ign 0.55 | mesoLG 0.50 | troph 4/4 μ2.99 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.557 θ=0.238 γ=0.205]
step  1080 | loss 5.2618 | lm 5.2618 | ppl 192.8 | gnorm 1.465 | lr 2.96e-04 | 109297 tok/s | Φ 0.812 | λ₁ 0.352 | ign 0.57 | mesoLG 0.53 | troph 4/4 μ2.99 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.516 θ=0.316 γ=0.168]
step  1100 | loss 5.1039 | lm 5.1039 | ppl 164.7 | gnorm 1.006 | lr 2.95e-04 | 109594 tok/s | Φ 0.782 | λ₁ 0.352 | ign 0.55 | mesoLG 0.49 | troph 4/4 μ3.01 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.518 θ=0.273 γ=0.208]
step  1120 | loss 5.2928 | lm 5.2928 | ppl 198.9 | gnorm 1.191 | lr 2.95e-04 | 106734 tok/s | Φ 0.815 | λ₁ 0.352 | ign 0.55 | mesoLG 0.52 | troph 4/4 μ3.05 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.523 θ=0.271 γ=0.207]
step  1140 | loss 5.4641 | lm 5.4641 | ppl 236.1 | gnorm 0.963 | lr 2.95e-04 | 110010 tok/s | Φ 0.782 | λ₁ 0.352 | ign 0.63 | mesoLG 0.51 | troph 4/4 μ3.09 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.473 θ=0.267 γ=0.261]
step  1160 | loss 5.5577 | lm 5.5577 | ppl 259.2 | gnorm 0.734 | lr 2.95e-04 | 111006 tok/s | Φ 0.776 | λ₁ 0.352 | ign 0.62 | mesoLG 0.49 | troph 4/4 μ3.12 | NT[DA=0.15 NE=0.20 5HT=0.35 ACh=0.25 eCB=0.10 Glu=0.45 GABA=0.15] | osc[δ=0.514 θ=0.260 γ=0.227]
